LID,#ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,Median_fold,Std_Dev
LID107902,3_LID_108304_5458_2674_1100_9120_632_updated,0.0493,34219,0.4927,3.7669,1289,11,11,0.4547,0,0.27
LID107902,4_LID_107882_345_length_34311_cov_8.59512,0.0048,34311,0.5302,0.341,117,3,3,0.4722,0,0.09
LID107902,5_LID_105867_65_length_34064_cov_12.309771,0.0071,34064,0.5259,0.5431,185,3,3,0.4386,0,0.1
LID107902,6_LID_107883_492_length_34868_cov_56.276093,0.0064,34868,0.5993,0.4761,166,6,2,0.6533,0,0.1
LID107902,7_LID_105984_101_length_34574_cov_32.439343,0.0007,34574,0.5178,0.0694,24,1,0,0.5833,0,0.03
,,,,,,,,,,,
,,,,,,,,,,,
LID107903,1_LID_105965_147_length_32612_cov_57.813084,0.0261,32612,0.4945,1.6466,537,19,12,0.4878,0,0.21
LID107903,2_LID_108406_319_length_33793_cov_3042.057049,0.0357,33793,0.5329,2.2993,777,21,21,0.5357,0,0.25
LID107903,3_LID_108304_5458_2674_1100_9120_632_updated,0.0354,34219,0.4927,2.0164,690,28,18,0.5076,0,0.27
LID107903,4_LID_107882_345_length_34311_cov_8.59512,0.0329,34311,0.5302,2.1247,729,24,20,0.503,0,0.25
LID107903,5_LID_105867_65_length_34064_cov_12.309771,0.0363,34064,0.5259,2.234,761,21,20,0.4785,0,0.27
LID107903,6_LID_107883_492_length_34868_cov_56.276093,0.0498,34868,0.5993,3.3154,1156,24,34,0.6057,0,0.3
LID107903,7_LID_105984_101_length_34574_cov_32.439343,0.0264,34574,0.5178,1.8395,636,12,22,0.5212,0,0.2
,,,,,,,,,,,
,,,,,,,,,,,
LID107904,1_LID_105965_147_length_32612_cov_57.813084,0.0095,32612,0.4945,0.5305,173,6,7,0.4734,0,0.14
LID107904,2_LID_108406_319_length_33793_cov_3042.057049,0.006,33793,0.5329,0.5031,170,3,4,0.4926,0,0.09
LID107904,3_LID_108304_5458_2674_1100_9120_632_updated,0.0049,34219,0.4927,0.339,116,3,3,0.4286,0,0.09
LID107904,4_LID_107882_345_length_34311_cov_8.59512,0.0059,34311,0.5302,0.3701,127,3,5,0.4692,0,0.1
LID107904,5_LID_105867_65_length_34064_cov_12.309771,0.006,34064,0.5259,0.4521,154,2,4,0.4737,0,0.1
LID107904,6_LID_107883_492_length_34868_cov_56.276093,0.0128,34868,0.5993,1.0009,349,6,6,0.6173,0,0.13
LID107904,7_LID_105984_101_length_34574_cov_32.439343,0.0125,34574,0.5178,0.6132,212,8,8,0.5113,0,0.18
,,,,,,,,,,,
,,,,,,,,,,,
LID107905,1_LID_105965_147_length_32612_cov_57.813084,0.0286,32612,0.4945,1.7754,579,19,16,0.4958,0,0.22
LID107905,2_LID_108406_319_length_33793_cov_3042.057049,0.0503,33793,0.5329,2.6603,899,34,29,0.5443,0,0.33
LID107905,3_LID_108304_5458_2674_1100_9120_632_updated,0.0315,34219,0.4927,2.259,773,16,21,0.5046,0,0.23
LID107905,4_LID_107882_345_length_34311_cov_8.59512,0.0345,34311,0.5302,2.3345,801,22,20,0.5626,0,0.25
LID107905,5_LID_105867_65_length_34064_cov_12.309771,0.0305,34064,0.5259,1.8583,633,20,18,0.5354,0,0.24
LID107905,6_LID_107883_492_length_34868_cov_56.276093,0.0763,34868,0.5993,4.8927,1706,45,43,0.6392,0,0.39
LID107905,7_LID_105984_101_length_34574_cov_32.439343,0.0259,34574,0.5178,1.9118,661,15,18,0.5566,0,0.2
,,,,,,,,,,,
,,,,,,,,,,,
LID108286,1_LID_105965_147_length_32612_cov_57.813084,0,32612,0.4945,0,0,0,0,0,0,0
LID108286,2_LID_108406_319_length_33793_cov_3042.057049,0.0017,33793,0.5329,0.1746,59,1,1,0.661,0,0.04
LID108286,3_LID_108304_5458_2674_1100_9120_632_updated,0.0088,34219,0.4927,0.8796,301,1,1,0.4053,0,0.09
LID108286,4_LID_107882_345_length_34311_cov_8.59512,0,34311,0.5302,0,0,0,0,0,0,0
LID108286,5_LID_105867_65_length_34064_cov_12.309771,0.004,34064,0.5259,0.3024,103,1,4,0.4385,0,0.08
LID108286,6_LID_107883_492_length_34868_cov_56.276093,0.0044,34868,0.5993,0.2782,97,2,4,0.6797,0,0.09
LID108286,7_LID_105984_101_length_34574_cov_32.439343,0,34574,0.5178,0,0,0,0,0,0,0
,,,,,,,,,,,
,,,,,,,,,,,
LID108287,1_LID_105965_147_length_32612_cov_57.813084,0.0169,32612,0.4945,1.524,497,4,7,0.4658,0,0.14
LID108287,2_LID_108406_319_length_33793_cov_3042.057049,0.0012,33793,0.5329,0.0592,20,1,1,0.4,0,0.05
LID108287,3_LID_108304_5458_2674_1100_9120_632_updated,0.0082,34219,0.4927,0.4121,141,5,5,0.5,0,0.13
LID108287,4_LID_107882_345_length_34311_cov_8.59512,0.0059,34311,0.5302,0.3381,116,4,3,0.4724,0,0.1
LID108287,5_LID_105867_65_length_34064_cov_12.309771,0.0134,34064,0.5259,0.913,311,7,5,0.4451,0,0.15
LID108287,6_LID_107883_492_length_34868_cov_56.276093,0.0121,34868,0.5993,0.9091,317,7,7,0.5428,0,0.13
LID108287,7_LID_105984_101_length_34574_cov_32.439343,0.0048,34574,0.5178,0.35,121,2,3,0.3667,0,0.09
,,,,,,,,,,,
,,,,,,,,,,,
LID108288,1_LID_105965_147_length_32612_cov_57.813084,0.016,32612,0.4945,1.0242,334,9,4,0.4809,0,0.16
LID108288,2_LID_108406_319_length_33793_cov_3042.057049,0.057,33793,0.5329,3.9298,1328,12,13,0.6012,0,0.34
LID108288,3_LID_108304_5458_2674_1100_9120_632_updated,0.0109,34219,0.4927,0.602,206,6,6,0.5,0,0.15
LID108288,4_LID_107882_345_length_34311_cov_8.59512,0.0122,34311,0.5302,0.9093,312,6,7,0.6965,0,0.13
LID108288,5_LID_105867_65_length_34064_cov_12.309771,0.0053,34064,0.5259,0.5284,180,0,2,0.4556,0,0.07
LID108288,6_LID_107883_492_length_34868_cov_56.276093,0.0133,34868,0.5993,0.9608,335,9,7,0.6017,0,0.14
LID108288,7_LID_105984_101_length_34574_cov_32.439343,0.0019,34574,0.5178,0.188,65,1,0,0.5278,0,0.04
,,,,,,,,,,,
,,,,,,,,,,,
LID108289,1_LID_105965_147_length_32612_cov_57.813084,0.017,32612,0.4945,0.9506,310,11,6,0.4854,0,0.2
LID108289,2_LID_108406_319_length_33793_cov_3042.057049,0.0207,33793,0.5329,1.2843,434,9,13,0.4651,0,0.19
LID108289,3_LID_108304_5458_2674_1100_9120_632_updated,0.0139,34219,0.4927,0.9235,316,7,10,0.5586,0,0.15
LID108289,4_LID_107882_345_length_34311_cov_8.59512,0.0153,34311,0.5302,0.9734,334,6,11,0.5458,0,0.16
LID108289,5_LID_105867_65_length_34064_cov_12.309771,0.029,34064,0.5259,1.735,591,17,18,0.5217,0,0.24
LID108289,6_LID_107883_492_length_34868_cov_56.276093,0.0242,34868,0.5993,1.2906,450,16,15,0.5805,0,0.24
LID108289,7_LID_105984_101_length_34574_cov_32.439343,0.0099,34574,0.5178,0.6681,231,6,6,0.4457,0,0.13
,,,,,,,,,,,
,,,,,,,,,,,
LID108297,1_LID_105965_147_length_32612_cov_57.813084,0.0019,32612,0.4945,0.187,61,1,1,0.2182,0,0.04
LID108297,2_LID_108406_319_length_33793_cov_3042.057049,0.0017,33793,0.5329,0.1746,59,1,1,0.2542,0,0.04
LID108297,3_LID_108304_5458_2674_1100_9120_632_updated,0.0008,34219,0.4927,0.0847,29,1,0,0.4583,0,0.03
LID108297,4_LID_107882_345_length_34311_cov_8.59512,0,34311,0.5302,0,0,0,0,0,0,0
LID108297,5_LID_105867_65_length_34064_cov_12.309771,0.0019,34064,0.5259,0.0939,32,1,1,0.5625,0,0.06
LID108297,6_LID_107883_492_length_34868_cov_56.276093,0.0022,34868,0.5993,0.2237,78,0,3,0.6447,0,0.05
LID108297,7_LID_105984_101_length_34574_cov_32.439343,0,34574,0.5178,0,0,0,0,0,0,0
,,,,,,,,,,,
,,,,,,,,,,,
LID108298,1_LID_105965_147_length_32612_cov_57.813084,0.0088,32612,0.4945,0.5274,172,6,4,0.5627,0,0.13
LID108298,2_LID_108406_319_length_33793_cov_3042.057049,0.0073,33793,0.5329,0.4823,163,7,2,0.5709,0,0.11
LID108298,3_LID_108304_5458_2674_1100_9120_632_updated,0.0042,34219,0.4927,0.3419,117,3,2,0.4545,0,0.08
LID108298,4_LID_107882_345_length_34311_cov_8.59512,0.005,34311,0.5302,0.3293,113,3,3,0.44,0,0.09
LID108298,5_LID_105867_65_length_34064_cov_12.309771,0.0019,34064,0.5259,0.0969,33,1,1,0.3824,0,0.06
LID108298,6_LID_107883_492_length_34868_cov_56.276093,0.0006,34868,0.5993,0.0574,20,1,0,0.75,0,0.02
LID108298,7_LID_105984_101_length_34574_cov_32.439343,0.0051,34574,0.5178,0.3615,125,3,4,0.5568,0,0.09
,,,,,,,,,,,
,,,,,,,,,,,
LID108299,1_LID_105965_147_length_32612_cov_57.813084,0.021,32612,0.4945,1.3277,433,10,11,0.4154,0,0.19
LID108299,2_LID_108406_319_length_33793_cov_3042.057049,0.0151,33793,0.5329,0.9203,311,6,11,0.5472,0,0.18
LID108299,3_LID_108304_5458_2674_1100_9120_632_updated,0.0112,34219,0.4927,0.678,232,6,6,0.4444,0,0.14
LID108299,4_LID_107882_345_length_34311_cov_8.59512,0.0175,34311,0.5302,1.0929,375,12,11,0.4471,0,0.19
LID108299,5_LID_105867_65_length_34064_cov_12.309771,0.0104,34064,0.5259,0.7075,241,8,5,0.5452,0,0.13
LID108299,6_LID_107883_492_length_34868_cov_56.276093,0.0229,34868,0.5993,1.6978,592,15,13,0.6128,0,0.19
LID108299,7_LID_105984_101_length_34574_cov_32.439343,0.0081,34574,0.5178,0.4483,155,2,5,0.5136,0,0.12
,,,,,,,,,,,
,,,,,,,,,,,
LID108300,1_LID_105965_147_length_32612_cov_57.813084,0.003,32612,0.4945,0.2146,70,3,1,0.398,0,0.07
LID108300,2_LID_108406_319_length_33793_cov_3042.057049,0.0833,33793,0.5329,1.666,563,17,13,0.5314,0,0.86
LID108300,3_LID_108304_5458_2674_1100_9120_632_updated,16.3518,34219,0.4927,100,34219,2107,2093,0.498,16,6.12
LID108300,4_LID_107882_345_length_34311_cov_8.59512,0.0062,34311,0.5302,0.3876,133,4,4,0.543,0,0.1
LID108300,5_LID_105867_65_length_34064_cov_12.309771,0.0094,34064,0.5259,0.6752,230,3,6,0.5551,0,0.12
LID108300,6_LID_107883_492_length_34868_cov_56.276093,0.0176,34868,0.5993,1.2103,422,8,13,0.6054,0,0.18
LID108300,7_LID_105984_101_length_34574_cov_32.439343,0.0134,34574,0.5178,0.7115,246,6,9,0.4258,0,0.17
,,,,,,,,,,,
,,,,,,,,,,,
LID108301,1_LID_105965_147_length_32612_cov_57.813084,0.0283,32612,0.4945,1.4902,486,16,18,0.4944,0,0.25
LID108301,2_LID_108406_319_length_33793_cov_3042.057049,0.0099,33793,0.5329,0.4409,149,6,5,0.6057,0,0.16
LID108301,3_LID_108304_5458_2674_1100_9120_632_updated,0.0228,34219,0.4927,1.8791,643,9,8,0.4721,0,0.17
LID108301,4_LID_107882_345_length_34311_cov_8.59512,0.0166,34311,0.5302,0.9909,340,10,10,0.5381,0,0.17
LID108301,5_LID_105867_65_length_34064_cov_12.309771,0.0208,34064,0.5259,1.2711,433,11,13,0.5496,0,0.2
LID108301,6_LID_107883_492_length_34868_cov_56.276093,0.0176,34868,0.5993,1.0669,372,14,7,0.6356,0,0.2
LID108301,7_LID_105984_101_length_34574_cov_32.439343,0.011,34574,0.5178,0.6971,241,7,6,0.4636,0,0.16
,,,,,,,,,,,
,,,,,,,,,,,
LID108302,1_LID_105965_147_length_32612_cov_57.813084,0.005,32612,0.4945,0.4201,137,1,2,0.5244,0,0.08
LID108302,2_LID_108406_319_length_33793_cov_3042.057049,0.0102,33793,0.5329,0.6185,209,6,6,0.5754,0,0.14
LID108302,3_LID_108304_5458_2674_1100_9120_632_updated,0.0013,34219,0.4927,0.1286,44,0,2,0.4545,0,0.04
LID108302,4_LID_107882_345_length_34311_cov_8.59512,0.009,34311,0.5302,0.478,164,5,6,0.4563,0,0.15
LID108302,5_LID_105867_65_length_34064_cov_12.309771,0.0046,34064,0.5259,0.2495,85,4,2,0.4286,0,0.09
LID108302,6_LID_107883_492_length_34868_cov_56.276093,0.0081,34868,0.5993,0.5965,208,5,5,0.6316,0,0.11
LID108302,7_LID_105984_101_length_34574_cov_32.439343,0.0042,34574,0.5178,0.3413,118,3,2,0.5205,0,0.08
,,,,,,,,,,,
,,,,,,,,,,,
LID108303,1_LID_105965_147_length_32612_cov_57.813084,0.0052,32612,0.4945,0.3496,114,3,3,0.4911,0,0.09
LID108303,2_LID_108406_319_length_33793_cov_3042.057049,0.0614,33793,0.5329,1.3967,472,13,11,0.53,0,0.75
LID108303,3_LID_108304_5458_2674_1100_9120_632_updated,12.3962,34219,0.4927,100,34219,1629,1619,0.4931,12,4.99
LID108303,4_LID_107882_345_length_34311_cov_8.59512,0.0055,34311,0.5302,0.3993,137,3,4,0.5263,0,0.09
LID108303,5_LID_105867_65_length_34064_cov_12.309771,0.0104,34064,0.5259,0.9629,328,3,7,0.4393,0,0.11
LID108303,6_LID_107883_492_length_34868_cov_56.276093,0.0215,34868,0.5993,1.4655,511,11,12,0.6176,0,0.19
LID108303,7_LID_105984_101_length_34574_cov_32.439343,0.0064,34574,0.5178,0.564,195,2,5,0.5529,0,0.09
,,,,,,,,,,,
,,,,,,,,,,,
LID108304,1_LID_105965_147_length_32612_cov_57.813084,0,32612,0.4945,0,0,0,0,0,0,0
LID108304,2_LID_108406_319_length_33793_cov_3042.057049,0.0058,33793,0.5329,0.583,197,1,2,0.4569,0,0.08
LID108304,3_LID_108304_5458_2674_1100_9120_632_updated,6.3416,34219,0.4927,99.699,34116,749,748,0.4916,6,2.85
LID108304,4_LID_107882_345_length_34311_cov_8.59512,0,34311,0.5302,0,0,0,0,0,0,0
LID108304,5_LID_105867_65_length_34064_cov_12.309771,0.0035,34064,0.5259,0.0881,30,2,2,0.4333,0,0.12
LID108304,6_LID_107883_492_length_34868_cov_56.276093,0.0048,34868,0.5993,0.3155,110,3,3,0.642,0,0.09
LID108304,7_LID_105984_101_length_34574_cov_32.439343,0.0024,34574,0.5178,0.2372,82,1,0,0.8571,0,0.05
,,,,,,,,,,,
,,,,,,,,,,,
LID108306,1_LID_105965_147_length_32612_cov_57.813084,0,32612,0.4945,0,0,0,0,0,0,0
LID108306,2_LID_108406_319_length_33793_cov_3042.057049,0,33793,0.5329,0,0,0,0,0,0,0
LID108306,3_LID_108304_5458_2674_1100_9120_632_updated,0,34219,0.4927,0,0,0,0,0,0,0
LID108306,4_LID_107882_345_length_34311_cov_8.59512,0.0015,34311,0.5302,0.0758,26,1,1,0.5,0,0.06
LID108306,5_LID_105867_65_length_34064_cov_12.309771,0.0057,34064,0.5259,0.5079,173,3,2,0.6642,0,0.08
LID108306,6_LID_107883_492_length_34868_cov_56.276093,0.0051,34868,0.5993,0.4187,146,1,5,0.5904,0,0.08
LID108306,7_LID_105984_101_length_34574_cov_32.439343,0.0009,34574,0.5178,0.0897,31,0,1,0.3333,0,0.03
,,,,,,,,,,,
,,,,,,,,,,,
LID108307,1_LID_105965_147_length_32612_cov_57.813084,0.0184,32612,0.4945,1.4167,462,7,6,0.485,0,0.18
LID108307,2_LID_108406_319_length_33793_cov_3042.057049,0.0021,33793,0.5329,0.1391,47,1,2,0.5417,0,0.06
LID108307,3_LID_108304_5458_2674_1100_9120_632_updated,0.0067,34219,0.4927,0.2805,96,6,4,0.6507,0,0.17
LID108307,4_LID_107882_345_length_34311_cov_8.59512,0.0017,34311,0.5302,0.169,58,1,1,0.5172,0,0.04
LID108307,5_LID_105867_65_length_34064_cov_12.309771,0.011,34064,0.5259,0.5402,184,6,8,0.4973,0,0.17
LID108307,6_LID_107883_492_length_34868_cov_56.276093,0.0063,34868,0.5993,0.39,136,4,3,0.6232,0,0.1
LID108307,7_LID_105984_101_length_34574_cov_32.439343,0.0054,34574,0.5178,0.4541,157,4,2,0.5915,0,0.08
,,,,,,,,,,,
,,,,,,,,,,,
LID108308,1_LID_105965_147_length_32612_cov_57.813084,0.0017,32612,0.4945,0.1717,56,2,0,0.5536,0,0.04
LID108308,2_LID_108406_319_length_33793_cov_3042.057049,0.001,33793,0.5329,0.1036,35,1,0,0.5484,0,0.03
LID108308,3_LID_108304_5458_2674_1100_9120_632_updated,0.0006,34219,0.4927,0.0584,20,1,0,0.2381,0,0.02
LID108308,4_LID_107882_345_length_34311_cov_8.59512,0,34311,0.5302,0,0,0,0,0,0,0
LID108308,5_LID_105867_65_length_34064_cov_12.309771,0.0023,34064,0.5259,0.0763,26,3,0,0.5,0,0.08
LID108308,6_LID_107883_492_length_34868_cov_56.276093,0.0008,34868,0.5993,0.0803,28,1,0,0.7857,0,0.03
LID108308,7_LID_105984_101_length_34574_cov_32.439343,0.0023,34574,0.5178,0.1533,53,2,1,0.5679,0,0.06
,,,,,,,,,,,
,,,,,,,,,,,
LID108309,1_LID_105965_147_length_32612_cov_57.813084,0,32612,0.4945,0,0,0,0,0,0,0
LID108309,2_LID_108406_319_length_33793_cov_3042.057049,0,33793,0.5329,0,0,0,0,0,0,0
LID108309,3_LID_108304_5458_2674_1100_9120_632_updated,0.0006,34219,0.4927,0.0584,20,0,1,0.5,0,0.02
LID108309,4_LID_107882_345_length_34311_cov_8.59512,0,34311,0.5302,0,0,0,0,0,0,0
LID108309,5_LID_105867_65_length_34064_cov_12.309771,0,34064,0.5259,0,0,0,0,0,0,0
LID108309,6_LID_107883_492_length_34868_cov_56.276093,0.4447,34868,0.5993,31.278,10906,53,55,0.5965,0,0.78
LID108309,7_LID_105984_101_length_34574_cov_32.439343,0,34574,0.5178,0,0,0,0,0,0,0
,,,,,,,,,,,
,,,,,,,,,,,
LID108310,1_LID_105965_147_length_32612_cov_57.813084,0.0081,32612,0.4945,0.5243,171,5,4,0.5323,0,0.12
LID108310,2_LID_108406_319_length_33793_cov_3042.057049,0.0103,33793,0.5329,0.5534,187,6,7,0.6423,0,0.16
LID108310,3_LID_108304_5458_2674_1100_9120_632_updated,0.0108,34219,0.4927,0.8416,288,6,6,0.488,0,0.12
LID108310,4_LID_107882_345_length_34311_cov_8.59512,0.0105,34311,0.5302,0.7374,253,8,4,0.5231,0,0.13
LID108310,5_LID_105867_65_length_34064_cov_12.309771,0.0202,34064,0.5259,1.2535,427,11,13,0.5347,0,0.2
LID108310,6_LID_107883_492_length_34868_cov_56.276093,0.0132,34868,0.5993,0.8833,308,8,8,0.6224,0,0.15
LID108310,7_LID_105984_101_length_34574_cov_32.439343,0.0069,34574,0.5178,0.2979,103,5,4,0.6587,0,0.14
,,,,,,,,,,,
,,,,,,,,,,,
LID108311,1_LID_105965_147_length_32612_cov_57.813084,0.0064,32612,0.4945,0.4876,159,3,4,0.4532,0,0.1
LID108311,2_LID_108406_319_length_33793_cov_3042.057049,0.0091,33793,0.5329,0.577,195,5,6,0.5196,0,0.12
LID108311,3_LID_108304_5458_2674_1100_9120_632_updated,0.0015,34219,0.4927,0.1461,50,2,0,0.4082,0,0.04
LID108311,4_LID_107882_345_length_34311_cov_8.59512,0.0067,34311,0.5302,0.4022,138,4,4,0.4578,0,0.13
LID108311,5_LID_105867_65_length_34064_cov_12.309771,0.0055,34064,0.5259,0.4668,159,3,1,0.4483,0,0.08
LID108311,6_LID_107883_492_length_34868_cov_56.276093,0.0103,34868,0.5993,0.4732,165,7,6,0.5253,0,0.17
LID108311,7_LID_105984_101_length_34574_cov_32.439343,0.0042,34574,0.5178,0.3355,116,1,4,0.5135,0,0.08
,,,,,,,,,,,
,,,,,,,,,,,
LID108392,1_LID_105965_147_length_32612_cov_57.813084,0.006,32612,0.4945,0.414,135,3,4,0.4769,0,0.1
LID108392,2_LID_108406_319_length_33793_cov_3042.057049,0.0193,33793,0.5329,1.0831,366,13,12,0.6141,0,0.21
LID108392,3_LID_108304_5458_2674_1100_9120_632_updated,0.0212,34219,0.4927,1.2069,413,14,13,0.4378,0,0.22
LID108392,4_LID_107882_345_length_34311_cov_8.59512,0.0128,34311,0.5302,0.9385,322,6,9,0.5659,0,0.14
LID108392,5_LID_105867_65_length_34064_cov_12.309771,0.0205,34064,0.5259,1.2976,442,12,13,0.5166,0,0.19
LID108392,6_LID_107883_492_length_34868_cov_56.276093,0.0342,34868,0.5993,1.8613,649,23,17,0.5741,0,0.27
LID108392,7_LID_105984_101_length_34574_cov_32.439343,0.0182,34574,0.5178,1.1888,411,14,8,0.5693,0,0.17
,,,,,,,,,,,
,,,,,,,,,,,
LID108393,1_LID_105965_147_length_32612_cov_57.813084,0.0462,32612,0.4945,2.6033,849,27,27,0.4464,0,0.31
LID108393,2_LID_108406_319_length_33793_cov_3042.057049,0.0415,33793,0.5329,2.5923,876,21,30,0.5593,0,0.28
LID108393,3_LID_108304_5458_2674_1100_9120_632_updated,0.0321,34219,0.4927,2.0924,716,21,18,0.4816,0,0.23
LID108393,4_LID_107882_345_length_34311_cov_8.59512,0.048,34311,0.5302,2.5502,875,28,33,0.513,0,0.36
LID108393,5_LID_105867_65_length_34064_cov_12.309771,0.0389,34064,0.5259,2.0961,714,24,21,0.5329,0,0.32
LID108393,6_LID_107883_492_length_34868_cov_56.276093,0.0601,34868,0.5993,3.7914,1322,38,35,0.5372,0,0.35
LID108393,7_LID_105984_101_length_34574_cov_32.439343,0.0337,34574,0.5178,2.3341,807,20,19,0.5125,0,0.24
,,,,,,,,,,,
,,,,,,,,,,,
LID108394,1_LID_105965_147_length_32612_cov_57.813084,0.0109,32612,0.4945,0.9904,323,4,7,0.3519,0,0.11
LID108394,2_LID_108406_319_length_33793_cov_3042.057049,0.0162,33793,0.5329,1.1926,403,8,9,0.499,0,0.16
LID108394,3_LID_108304_5458_2674_1100_9120_632_updated,0.0137,34219,0.4927,0.8007,274,9,8,0.5714,0,0.17
LID108394,4_LID_107882_345_length_34311_cov_8.59512,0.0183,34311,0.5302,1.3144,451,12,10,0.4788,0,0.17
LID108394,5_LID_105867_65_length_34064_cov_12.309771,0.0217,34064,0.5259,1.5471,527,12,12,0.5232,0,0.18
LID108394,6_LID_107883_492_length_34868_cov_56.276093,0.0155,34868,0.5993,0.9837,343,11,8,0.6037,0,0.16
LID108394,7_LID_105984_101_length_34574_cov_32.439343,0.0121,34574,0.5178,0.859,297,7,7,0.4964,0,0.14
,,,,,,,,,,,
,,,,,,,,,,,
LID108395,1_LID_105965_147_length_32612_cov_57.813084,0.0027,32612,0.4945,0.184,60,2,1,0.5402,0,0.07
LID108395,2_LID_108406_319_length_33793_cov_3042.057049,0.0075,33793,0.5329,0.6806,230,3,5,0.4675,0,0.09
LID108395,3_LID_108304_5458_2674_1100_9120_632_updated,0.0045,34219,0.4927,0.377,129,4,2,0.4765,0,0.08
LID108395,4_LID_107882_345_length_34311_cov_8.59512,0.0046,34311,0.5302,0.3905,134,4,2,0.503,0,0.08
LID108395,5_LID_105867_65_length_34064_cov_12.309771,0.011,34064,0.5259,0.7046,240,3,6,0.5543,0,0.14
LID108395,6_LID_107883_492_length_34868_cov_56.276093,0.004,34868,0.5993,0.3241,113,1,3,0.5238,0,0.07
LID108395,7_LID_105984_101_length_34574_cov_32.439343,0.0032,34574,0.5178,0.162,56,2,2,0.4464,0,0.08
,,,,,,,,,,,
,,,,,,,,,,,
LID108396,1_LID_105965_147_length_32612_cov_57.813084,0.0066,32612,0.4945,0.414,135,5,3,0.5566,0,0.11
LID108396,2_LID_108406_319_length_33793_cov_3042.057049,0.0277,33793,0.5329,1.6394,554,16,15,0.5105,0,0.24
LID108396,3_LID_108304_5458_2674_1100_9120_632_updated,0.0098,34219,0.4927,0.7627,261,4,7,0.3688,0,0.12
LID108396,4_LID_107882_345_length_34311_cov_8.59512,0.0098,34311,0.5302,0.6441,221,5,6,0.486,0,0.15
LID108396,5_LID_105867_65_length_34064_cov_12.309771,0.0103,34064,0.5259,0.6928,236,5,6,0.5047,0,0.13
LID108396,6_LID_107883_492_length_34868_cov_56.276093,0.012,34868,0.5993,0.8805,307,8,7,0.5895,0,0.13
LID108396,7_LID_105984_101_length_34574_cov_32.439343,0.0101,34574,0.5178,0.6797,235,5,7,0.5029,0,0.13
,,,,,,,,,,,
,,,,,,,,,,,
LID108397,1_LID_105965_147_length_32612_cov_57.813084,0.0152,32612,0.4945,0.8524,278,10,7,0.4617,0,0.18
LID108397,2_LID_108406_319_length_33793_cov_3042.057049,0.0118,33793,0.5329,0.9351,316,6,5,0.6051,0,0.13
LID108397,3_LID_108304_5458_2674_1100_9120_632_updated,0.0084,34219,0.4927,0.6897,236,5,2,0.5198,0,0.11
LID108397,4_LID_107882_345_length_34311_cov_8.59512,0.0115,34311,0.5302,0.6033,207,9,6,0.4464,0,0.16
LID108397,5_LID_105867_65_length_34064_cov_12.309771,0.0166,34064,0.5259,1.2506,426,6,13,0.465,0,0.16
LID108397,6_LID_107883_492_length_34868_cov_56.276093,0.0137,34868,0.5993,0.9464,330,8,9,0.6883,0,0.15
LID108397,7_LID_105984_101_length_34574_cov_32.439343,0.0159,34574,0.5178,1.1569,400,11,8,0.4731,0,0.16
,,,,,,,,,,,
,,,,,,,,,,,
LID108398,1_LID_105965_147_length_32612_cov_57.813084,0.0438,32612,0.4945,2.7843,908,18,22,0.4152,0,0.29
LID108398,2_LID_108406_319_length_33793_cov_3042.057049,0.0175,33793,0.5329,0.9913,335,16,8,0.5914,0,0.2
LID108398,3_LID_108304_5458_2674_1100_9120_632_updated,0.0329,34219,0.4927,1.92,657,21,20,0.4842,0,0.25
LID108398,4_LID_107882_345_length_34311_cov_8.59512,0.0274,34311,0.5302,2.0081,689,16,14,0.5185,0,0.2
LID108398,5_LID_105867_65_length_34064_cov_12.309771,0.036,34064,0.5259,2.3867,813,21,17,0.558,0,0.25
LID108398,6_LID_107883_492_length_34868_cov_56.276093,0.0511,34868,0.5993,3.4243,1194,25,29,0.6682,0,0.3
LID108398,7_LID_105984_101_length_34574_cov_32.439343,0.0286,34574,0.5178,1.7585,608,20,14,0.502,0,0.24
,,,,,,,,,,,
,,,,,,,,,,,
LID108399,1_LID_105965_147_length_32612_cov_57.813084,0.0121,32612,0.4945,0.8402,274,7,8,0.4458,0,0.14
LID108399,2_LID_108406_319_length_33793_cov_3042.057049,0.0313,33793,0.5329,1.8051,610,13,19,0.4782,0,0.25
LID108399,3_LID_108304_5458_2674_1100_9120_632_updated,0.0112,34219,0.4927,0.7452,255,6,9,0.5181,0,0.14
LID108399,4_LID_107882_345_length_34311_cov_8.59512,0.0209,34311,0.5302,1.4514,498,7,12,0.5171,0,0.18
LID108399,5_LID_105867_65_length_34064_cov_12.309771,0.0127,34064,0.5259,0.8161,278,8,8,0.4457,0,0.15
LID108399,6_LID_107883_492_length_34868_cov_56.276093,0.0197,34868,0.5993,1.2103,422,12,14,0.6072,0,0.19
LID108399,7_LID_105984_101_length_34574_cov_32.439343,0.0091,34574,0.5178,0.6132,212,6,6,0.4739,0,0.12
,,,,,,,,,,,
,,,,,,,,,,,
LID108400,1_LID_105965_147_length_32612_cov_57.813084,0.0109,32612,0.4945,0.6133,200,5,7,0.462,0,0.16
LID108400,2_LID_108406_319_length_33793_cov_3042.057049,0.0025,33793,0.5329,0.2545,86,2,1,0.6047,0,0.05
LID108400,3_LID_108304_5458_2674_1100_9120_632_updated,0.0088,34219,0.4927,0.5669,194,5,6,0.3717,0,0.12
LID108400,4_LID_107882_345_length_34311_cov_8.59512,0.007,34311,0.5302,0.6383,219,2,5,0.5782,0,0.09
